app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
1928094,01160,21/11/2023,Contract,122189,,No,Yes,Denied,2154.6,3591,1,"Missing bank statements."
1931930,00919,05/03/2023,Self-Employed,227045,799,No,no,Denied,718.38,921,5,.
1932946,01255,2023-06-22,Contract,130899,715,No,Y,Denied,6069,0,2,"Referred by agent."
1934188,00306,11/01/2023,Unemployed,99642,721,Yes,Y,Pending,1594.8,2658,4,"Renewal case."
1935616,01412,2022-09-04,Full-Time,47115,729,No,FALSE,Denied,1516.8,1580,4,.
1935695,00516,10/15/2023,Unemployed,19765,607.0,No,0,Approved,1428,1700,5,"Referred by agent."
1935857,00154,07/30/2024,Student,192341,788,No,Yes,Denied,1327.68,1383,4,"Missing bank statements."
1937101,00042,08/18/2022,PT,178638,686.0,No,TRUE,"Under Review",5457.66,6997,3,N/A
1937417,00074,"February 22, 2023",Self-Employed,319822,741,No,no,Pending,5972.4,9954,2,"Referred by agent."
1937511,00995,15/07/2023,"Self Employed",52141,604,No,FALSE,Approved,5733.12,5972,2,N/A
1940363,01098,13/11/2022,Unemployed,19083,,No,0,Withdrawn,3255.84,0,2,n/a
1940378,01021,06/09/2020,Unemployed,141087,625,No,1,Approved,2354.82,3019,3,
1941049,01393,"December 05, 2020",Full-Time,109100000,702,No,No,Denied,3065.4,5109,1,"docs expired"
1942971,01272,11/05/2024,Full-Time,243933,792,No,FALSE,Denied,1726.8,2878,2,"Applicant provided pay stubs."
1943421,01358,08-07-2023,Student,132135,787,No,0,Denied,3075.54,3943,2,.
1944481,00626,2020-12-13,Unemployed,45623,780.0,No,Yes,Approved,1194.6,1991,4,"Missing bank statements."
1946507,01785,,Part-Time,231018,604,No,1,Approved,5309.76,5531,1,.
1946951,01559,01-03-2021,Full-Time,35519,N/A,No,Y,Pending,1556.16,0,4,"Renewal case."
1947092,00839,2022-12-10,Full-Time,201407,,No,Y,Pending,2830.74,4289,2,
1947879,01115,"July 08, 2020",Student,142440,684,No,no,Withdrawn,2381.4,3969,4,"Flagged for manual review."
1948970,01040,29/06/2020,Part-Time,102136,342,No,No,Denied,2119.26,2717,1,"docs expired"
1950347,01167,2023-03-17,Full-Time,83666,807,Yes,no,Pending,4148.76,6286,3,"Applicant provided pay stubs."
1954019,01722,2024-07-04,Full-Time,117725,740,No,true,"Under Review",1010.4,1684,3,
1956214,01081,28/11/2022,Retired,263979,809,No,yes,Pending,5405.76,5631,4,
1956409,00139,11-26-2021,Full-Time,78642,752,No,FALSE,Approved,5700.48,5938,5,"Flagged for manual review."
1956602,01174,02/22/2024,Part-Time,37384,700,No,,Approved,1637.16,1949,5,n/a
1957909,01366,02-04-2020,Unemployed,131784,660,Yes,true,Pending,4884.48,5088,4,"Renewal case."
1962081,00818,2022-05-11,Contract,142373,634,No,N,Approved,3144.96,4032,4,"Applicant provided pay stubs."
1962678,00963,2021-12-17,Full-Time,165153,583,No,no,Approved,832.32,867,4,"Co-signer pending review."
1965328,00064,"October 02, 2022",Retired,63733,659,Yes,,Approved,2248.8,3748,2,"income verified via Plaid"
1965611,00415,31/08/2020,Contract,206186,,No,FALSE,Approved,671.22,1017,5,"income verified via Plaid"
1966063,01107,"April 06, 2020",Student,323794,407,No,,Denied,2674.56,3184,3,"docs expired"
1966833,01344,2023-11-27,Unemployed,248958,693,No,N,Pending,2547.6,4246,4,"docs expired"
1967404,00090,02/07/2023,Part-Time,99832,767,No,Yes,Pending,4397.4,5235,4,"Referred by agent."
1967960,00920,03-26-2023,Part-Time,228417,770,No,true,Approved,2057.4,3429,1,"income verified via Plaid"
1969583,00300,11-19-2022,Retired,18738,788,No,Y,Approved,3876.6,4970,4,"Renewal case."
1972455,00980,2023-07-31,Full-Time,22474,739,No,N,Approved,1291.68,0,2,N/A
1972523,00864,"January 06, 2021",Unemployed,271443,850,No,Yes,Approved,6556.68,8406,5,n/a
1972683,00677,09/04/2020,Full-Time,66874,,Yes,,Pending,1096.2,1827,3,"Applicant provided pay stubs."
1973186,01168,04-10-2024,Retired,245952,671,No,N,Approved,4584,4775,2,"Referred by agent."
1974533,01196,08/02/2023,Self-Employed,241110,481,No,Yes,Pending,2744.28,3267,1,"Flagged for manual review."
1975084,00804,"April 26, 2022",Unemployed,40596,598,No,N,Approved,2083.62,3157,5,"Referred by agent."
1977365,01004,11/16/2021,Self-Employed,153702,731,No,TRUE,Denied,3607.56,5466,1,"Referred by agent."
1978573,01587,03-31-2023,Student,130390,,No,0,Pending,3624.96,3776,2,"Referred by agent."
1978714,01655,"January 04, 2021",Self-Employed,226228,617,Yes,1,Approved,4549.2,7582,1,"Referred by agent."
1979185,00613,07-05-2020,Unemployed,48252,749,No,no,Withdrawn,4299.36,0,5,N/A
1983750,00640,19/12/2023,Student,28063,684,No,N,"Under Review",2953.08,3786,2,.
1984370,01354,2020-06-04,"Self Employed",153212,665,No,TRUE,"Under Review",1244.4,2074,4,
1984511,00269,"April 17, 2020",Unemployed,25899,780,No,false,Approved,1958.4,0,5,"Flagged for manual review."
1984848,00516,2022-07-16,Part-Time,107349,794,No,TRUE,Denied,1632,1700,2,"Flagged for manual review."
1985599,01498,2024-09-27,Contract,75543,827,Yes,,Pending,1869.6,3116,1,"Applicant follow-up needed"
1986200,00652,08/08/2022,Full-Time,225422,589,No,No,Denied,3631.68,3783,1,"Referred by agent."
1987444,00270,2024-05-23,Self-Employed,58452,659,No,no,Approved,4048.8,4820,3,"docs expired"
1988845,01669,,Full-Time,46204,N/A,No,TRUE,approved,1307.04,1556,5,"Co-signer pending review."
1989334,00377,05-02-2024,Unemployed,86601,,No,FALSE,Approved,1368,1425,2,"income verified via Plaid"
1990080,01191,"May 12, 2020",Full-Time,249035,710,No,No,Approved,827.64,1254,2,"Flagged for manual review."
1990228,00945,08-18-2021,Unemployed,108126,832,No,No,Approved,1100.22,1667,4,N/A
1991658,00938,2023-03-05,Unemployed,60709,681,No,0,Approved,4352.4,5580,2,"docs expired"
1992139,00092,2023-05-17,Contract,212356,711,Yes,true,Denied,2466.36,3162,2,"Applicant provided pay stubs."
1992470,00179,2024-06-02,Retired,161623,665,No,true,Approved,3299.4,0,1,"Renewal case."
1996488,00446,"May 15, 2023",Unemployed,81122,N/A,No,FALSE,Denied,1887.6,3146,3,"Renewal case."
1996989,00568,07/10/2020,Part-Time,248000000,730,No,,Denied,1866.48,0,5,
2000721,00553,05-26-2023,Retired,230319,613,Yes,Y,Approved,3242.58,4913,2,n/a
2001832,01480,17/03/2020,Student,245171,700,No,,"Under Review",1034.22,1567,2,"Co-signer pending review."
2002867,00208,02-17-2020,Student,125856,708,No,false,Approved,562.98,853,2,N/A
2003482,00052,,Retired,50676,,No,no,Approved,3091.14,3963,4,"Flagged for manual review."
2005441,00084,08-01-2021,Contract,180892,689,Yes,no,Approved,4462.8,7438,1,
2005658,00445,"November 15, 2021",Self-Employed,222444,683,Yes,false,Denied,1088.34,1649,4,"Missing bank statements."
2006083,00119,"October 21, 2021",Part-Time,118651,749,No,0,"Under Review",3736.2,4790,2,"Applicant provided pay stubs."
2006521,00780,10-09-2020,Student,73177,640,No,true,Pending,2123.88,3218,4,n/a
2006550,01553,2024-05-17,Retired,226197,673,No,TRUE,Pending,2489.76,3192,4,
2009166,00030,2022-05-05,Self-Employed,201274,,Yes,yes,Denied,2976.96,3101,4,"Applicant follow-up needed"
2010430,01735,"July 06, 2024",Self-Employed,199632,794,No,Y,Approved,1459.26,2211,2,"docs expired"
2011435,00690,"November 03, 2023",Student,220415,712,No,0,Approved,1290.24,1344,1,"docs expired"
2015567,00437,,Part-Time,217372,,No,No,Denied,1805.1,2735,5,
2017215,00088,01-17-2022,Retired,321311,756,No,false,Approved,1528.8,1960,1,"docs expired"
2017337,01434,08-03-2023,Full-Time,95348,721,No,1,Approved,4210.2,7017,2,"Flagged for manual review."
2018148,01532,2020-02-11,Contract,161982,794,No,,Withdrawn,1629.6,2716,5,N/A
2019608,01570,"January 16, 2021",Retired,246478,N/A,No,FALSE,Denied,1889.4,3149,2,"Applicant provided pay stubs."
2022325,00564,"August 15, 2023",Student,75140,731,No,Yes,Denied,3112.8,0,5,n/a
2022560,01624,08/08/2024,Part-Time,137259,698,No,Y,"Under Review",3898.56,4061,4,.
2023242,00534,"January 09, 2023",Part-Time,32731,813,No,TRUE,Withdrawn,1964.82,2977,2,"Applicant follow-up needed"
2026738,00059,07-07-2024,Unemployed,82215,,No,TRUE,Approved,1967.16,2522,5,"Applicant follow-up needed"
2031887,00169,20/03/2022,Contract,120872,752,Yes,,Approved,2448,4080,2,"Flagged for manual review."
2031958,01127,12/17/2023,Retired,141480,650,No,false,Denied,2304.72,3492,2,"Missing bank statements."
2033171,00374,07-14-2021,Self-Employed,80590,360,No,Yes,Approved,1877.4,0,3,
2035750,00768,07/27/2022,Retired,54116,750,No,1,"Under Review",5788.44,6891,3,"income verified via Plaid"
2036391,00303,2020-01-28,Unemployed,184905,,No,Yes,"Under Review",5029.44,5239,4,"Flagged for manual review."
2037924,01498,04/06/2021,Full-Time,51044,704,No,,Approved,2617.44,3116,4,"income verified via Plaid"
2038510,01529,05-16-2024,Full-Time,222428,N/A,No,true,"Under Review",3550.56,4552,5,"Co-signer pending review."
2038798,01597,"August 29, 2020",PT,164556,704,No,0,Pending,1556.88,1996,5,"Flagged for manual review."
2038968,00377,04-30-2024,Retired,242978,721,No,TRUE,Approved,940.5,1425,2,
2039194,01540,2024-06-21,Part-Time,129223,798,Yes,Yes,"Under Review",2745.12,3268,3,"Missing bank statements."
2040270,00154,"March 07, 2021",Unemployed,139517,605,No,Y,Pending,1161.72,1383,2,"docs expired"
2040755,01093,2022-11-05,Retired,227561,709,No,0,Withdrawn,2384.76,2839,5,"Applicant provided pay stubs."
2040847,00465,01-27-2022,Full-Time,121109,577,Yes,TRUE,Approved,1590.12,0,1,
2041280,00384,13/07/2023,Part-Time,70384,786,No,No,Approved,3822.6,6371,4,
2042859,01585,"October 05, 2021",Unemployed,238970,775,Yes,Y,Approved,1628.76,1939,2,"Applicant follow-up needed"
2043186,01789,11-24-2024,Self-Employed,109284,767,No,TRUE,Denied,2890.56,3011,4,"Flagged for manual review."
2043209,01710,2022-06-13,Full-Time,4435,841,No,1,Denied,5437.44,5664,5,"Applicant provided pay stubs."
2043778,01119,2023-07-19,Part-Time,154532,603.0,No,yes,Approved,2751.84,3276,5,"income verified via Plaid"
2044165,01782,2021-11-28,Self-Employed,169013,827,No,TRUE,Pending,4620.72,5924,2,"Applicant provided pay stubs."
2045236,00259,04-09-2022,Unemployed,222387,749,No,FALSE,Approved,2401.2,4002,4,"Referred by agent."
2046288,01791,08-26-2023,Unemployed,63282,430,No,false,Denied,3432,3575,5,
2049963,00184,2020-05-02,Retired,79963,678,No,TRUE,Pending,3515.16,5326,3,"income verified via Plaid"
2050550,00977,21/04/2024,Student,220615,781,No,true,Approved,2548.92,3862,4,n/a
2053123,00366,05/04/2020,Unemployed,102789,777,Yes,yes,Approved,3767.04,3924,2,
2054413,01688,2020-12-13,Retired,107947,832,No,no,Pending,2867.52,2987,3,
2056958,01551,"September 14, 2020",Retired,140955,776,Yes,false,Pending,1025.64,1554,2,"Flagged for manual review."
2060691,01430,2020-03-06,Part-Time,295776,,Yes,,Approved,1438.92,1713,2,"Renewal case."
2062420,00915,01-17-2021,Retired,170214,823,No,false,Pending,4241.28,4418,5,"Applicant follow-up needed"
2063647,01659,07/22/2024,Student,78492,705,No,no,Pending,1759.8,2933,3,n/a
2064777,00180,,Unemployed,107743,584,No,Yes,Pending,1195.8,1993,3,"Missing bank statements."
2065774,01066,01-15-2023,Student,179640,795,Yes,Y,Approved,1825.32,2173,1,.
2065987,00551,06/27/2024,Student,69061,815,No,N,Denied,2871,4785,4,n/a
2066789,01562,05-21-2020,Contract,242319,658,Yes,true,denied,3303.3,4235,5,N/A
2067638,00964,02-05-2020,Unemployed,122304,,No,1,Approved,4089.6,4260,3,"Referred by agent."
2068281,01590,2024-04-10,Contract,207353,744,No,false,"Under Review",853.8,1423,5,
2069513,01560,"June 24, 2022",Self-Employed,230678,720,Yes,N,Approved,3532.8,3680,1,"Referred by agent."
2071535,00375,"March 15, 2023",Contract,218011,,No,Y,Approved,1648.2,2747,4,
2078471,01440,11/04/2024,Part-Time,151265,471,No,0,Pending,1063.92,1612,5,
2079571,00734,04-17-2020,Self-Employed,48593,726,No,no,Pending,1601.28,1668,1,"Renewal case."
2080561,01089,"April 14, 2021",FT,242290,395,Yes,yes,Pending,1708.98,2191,2,"Flagged for manual review."
2081870,01337,04/12/2020,Unemployed,277871,743,No,true,approved,1440,2400,2,"Missing bank statements."
2082036,00236,08/11/2022,Full-Time,89395,761,No,TRUE,Denied,4432.32,4617,1,"Flagged for manual review."
2084703,01675,01/28/2024,Self-Employed,249144,582,Yes,false,Denied,1906.56,1986,5,N/A
2085809,00843,11/17/2024,Full-Time,152901,642,No,0,Approved,1203.72,1433,5,
2086014,01512,,Contract,179088,694,No,1,Denied,1918.62,2907,4,N/A
2088689,00627,2020-06-13,Unemployed,80152,684,No,N,Approved,2979.24,4514,1,"Flagged for manual review."
2090246,00505,"February 01, 2024",Student,323004,605,No,true,Approved,9169.92,9552,4,"Co-signer pending review."
2091239,01081,06/19/2020,Part-Time,254865,764,No,yes,Denied,4730.04,5631,2,"Applicant follow-up needed"
2091391,00709,,Part-Time,216164,485,Yes,No,denied,1131,1885,3,"docs expired"
2092226,00527,"November 15, 2022",Self-Employed,173394,,No,FALSE,"Under Review",1626.24,2464,4,"docs expired"
2094200,01376,10-01-2020,Contract,205571,574,No,,Denied,1618.32,2452,4,
2096323,00720,19/05/2020,Retired,93395,799,No,No,Pending,3959.34,0,2,"Missing bank statements."
2097943,00705,10/24/2023,Self-Employed,119770,791,No,yes,Denied,1859.4,3099,1,N/A
2098543,00934,2024-06-20,Unemployed,12281,828,No,no,Approved,1213.08,1838,5,"Renewal case."
2100151,00739,02/28/2020,Part-Time,32586,806,No,FALSE,Approved,2468.7,3165,5,N/A
2100857,01149,09-24-2021,Student,49079,795,No,yes,Approved,6057.24,7211,4,"Missing bank statements."
2101115,00216,"September 02, 2020",Self-Employed,49172,738,No,yes,Denied,1619.52,1687,3,N/A
2101967,00662,2023-01-19,Unemployed,207531,587,No,Y,Approved,1460.16,1521,3,n/a
2104247,00853,01-15-2021,Full-Time,110896,758.0,No,FALSE,Approved,1943.7,2945,2,N/A
2104818,00750,2021-04-30,Student,3094,687,No,N,Denied,3277.68,3902,1,.
2106897,00632,10/19/2020,Self-Employed,189879,581,No,No,Approved,3643.8,6073,4,"Renewal case."
2108424,01758,12/12/2020,Part-Time,203671,428,Yes,0,Withdrawn,5778.24,6019,2,"Applicant follow-up needed"
2110720,00113,12/14/2021,Retired,150355,824.0,No,FALSE,Withdrawn,1884.12,2243,2,n/a
2111941,01043,2021-07-24,Unemployed,126566,732,No,N,Denied,1875.06,2841,1,"Flagged for manual review."
2113290,01173,05/05/2020,Self-Employed,103299,754,No,,Pending,2410.56,2511,3,"Missing bank statements."
2113794,00277,"February 23, 2020",Part-Time,22892,,No,FALSE,Approved,4376.4,5210,2,"Missing bank statements."
2114013,00794,"March 09, 2020",Unemployed,318388,796,No,Y,Pending,2669.76,2781,5,"Missing bank statements."
2115514,01505,2021-06-03,Unemployed,204069,706,No,FALSE,pending,2868.6,3415,1,"docs expired"
2115915,01154,2024-08-13,Unemployed,88883,613,Yes,TRUE,"Under Review",1635,2725,5,"Applicant provided pay stubs."
2115974,00202,,Full-Time,188233,641,No,,Approved,4634.4,7724,4,"Co-signer pending review."
2117184,01786,06-19-2021,Part-Time,162314,681,No,yes,Denied,805.2,1342,3,
2117257,00151,"December 15, 2022",Retired,189111,694,Yes,FALSE,Pending,3668.16,3821,5,"Applicant provided pay stubs."
2118829,00878,11/09/2020,Retired,70339,N/A,No,,Withdrawn,1218.36,1562,3,"income verified via Plaid"
2119803,00333,10/01/2020,Full-Time,54055,610,No,0,Pending,914.1,1385,5,"Applicant follow-up needed"
2119923,01032,"January 29, 2022",PT,75823,643,No,Y,Pending,2469.6,2940,1,
2122035,01037,05-10-2020,Unemployed,176942,,No,yes,Denied,2631.72,3133,2,N/A
2122163,00679,2022-01-27,Self-Employed,195641,750,No,yes,Withdrawn,1768.8,2948,2,
2126323,00778,10/04/2022,Retired,182864,780,No,,"Under Review",1382.7,2095,3,"income verified via Plaid"
2126714,01132,2024-03-27,Unemployed,137727,529,No,N,Pending,3331.02,5047,4,"Co-signer pending review."
2126994,01207,2022-03-12,Part-Time,163225,582,No,1,Denied,1961.4,3269,5,"income verified via Plaid"
2127363,00640,16/02/2020,Contract,39521,598,No,Yes,Approved,3634.56,3786,2,
2128776,00353,02/08/2020,Part-Time,190028,608,No,yes,Pending,2350.08,2448,4,"Missing bank statements."
2132627,01723,2022-04-06,Unemployed,162321,726,Yes,,Approved,1474.2,1755,4,"Referred by agent."
2133086,01402,05/13/2023,Unemployed,82937,770,No,TRUE,Pending,762.72,908,3,N/A
2133644,01206,07-16-2021,Retired,227674,677,No,FALSE,Denied,2804.76,3339,4,
2140393,00128,2021-10-19,Full-Time,82332,,No,0,"Under Review",7369.92,7677,2,"Applicant provided pay stubs."
2141822,00280,2020-09-13,Self-Employed,43705,446,No,yes,Approved,840,1400,5,.
2143389,01538,"July 23, 2023",Self-Employed,94338,764,No,Y,Approved,1341.6,1720,2,"Referred by agent."
2143409,01197,2022-07-25,Part-Time,148788,849,No,FALSE,Approved,1520.64,2304,2,"Missing bank statements."
2145377,00550,"April 23, 2022",PT,185731,719,No,TRUE,Withdrawn,1843.92,2364,5,N/A
2145638,00644,06/28/2021,Self-Employed,141000000,701,No,Y,Approved,3450.24,3594,5,"Co-signer pending review."
2147852,01335,"April 14, 2021",Contract,141409,657,No,false,Approved,7174.08,7473,5,"Missing bank statements."
2150204,00700,01-19-2023,Retired,189686,671,Yes,No,Approved,1406.4,2344,4,"Applicant provided pay stubs."
2151758,01029,"December 29, 2020",Student,161975,717,No,FALSE,Approved,1374.78,2083,5,"docs expired"
2152790,00156,06-19-2022,Contract,118485,795,No,FALSE,Withdrawn,4115.52,4287,3,n/a
2153288,01553,2023-03-19,Contract,35359,662,No,Yes,Denied,2106.72,3192,4,N/A
2154868,00809,"December 02, 2024",Full-Time,146651,751,No,true,Approved,953.7,1445,4,"Renewal case."
2157024,01775,09/27/2024,Self-Employed,76105,654,No,true,Denied,918.06,1391,5,
2158621,00012,"November 17, 2022",Full-Time,28159,,No,0,Denied,1104,1840,2,
2158946,01507,04/05/2022,Contract,255591,655.0,No,0,Pending,2498.16,2974,4,"Co-signer pending review."
2160060,01018,05-11-2020,Part-Time,61805,417,No,yes,"Under Review",5981.04,7668,2,"Applicant provided pay stubs."
2160253,01194,2022-09-27,Retired,109047,751,No,,Pending,2458.68,2927,1,"income verified via Plaid"
2162245,01570,,Student,168669,848,Yes,No,Denied,1190.4,1240,5,"income verified via Plaid"
2162253,00726,2020-06-09,Self-Employed,39678,N/A,No,No,Approved,1141.2,1902,4,
2162571,01376,"June 14, 2024",Full-Time,242608,,No,Yes,Withdrawn,2059.68,2452,5,"docs expired"
2163145,01604,"April 07, 2022",Retired,144341,731,No,no,Approved,3805.62,4879,1,"Co-signer pending review."
2164194,01002,07-21-2020,Self-Employed,76503,790,No,1,Approved,4987.8,8313,5,"Flagged for manual review."
2164761,01550,2023-07-10,Self-Employed,235541,664,No,1,Denied,3484.26,4467,2,"Applicant provided pay stubs."
2164962,01695,09/07/2021,Retired,156799,737,No,N,Denied,4281.48,5097,3,"Co-signer pending review."
2173341,01708,02-27-2022,Full-Time,193620,735,No,N,Denied,2969.28,3093,2,
2173423,00374,,Retired,99600000,417,No,true,Withdrawn,1341,2235,2,"Flagged for manual review."
2176400,00872,2023-05-12,Student,219288,713,Yes,No,Approved,1573.26,2017,1,"Flagged for manual review."
2178949,00511,03/17/2022,Retired,186057,320,No,No,Denied,3450.6,5751,1,"Flagged for manual review."
2181531,00612,07/26/2024,PT,116770,,No,TRUE,Denied,4708.8,7848,2,"Referred by agent."
2181663,01417,24/11/2021,Self-Employed,152715,362,No,yes,Approved,3402.3,5155,1,"Applicant follow-up needed"
2183226,00558,10/11/2021,Self-Employed,120932,615,No,no,Pending,4006.08,4173,3,"docs expired"
2183485,00418,2024-05-27,Contract,66444,516,Yes,Y,Approved,2898,3450,3,"Applicant provided pay stubs."
2184240,00448,08-13-2023,Contract,18394,798,No,TRUE,Pending,1643.46,2107,4,"Flagged for manual review."
2188454,01191,06-11-2023,Self-Employed,150484,539,Yes,Yes,Approved,752.4,1254,5,"Co-signer pending review."
2189085,00539,02-21-2024,Retired,112890,831,No,0,Approved,2994.42,4537,1,
2191576,01223,09-26-2021,Student,118727,770,No,TRUE,Approved,3113.22,4717,5,"Referred by agent."
2193825,01096,2022-01-17,Part-Time,144277,807,No,Y,Approved,1672.44,2534,1,"Missing bank statements."
2195230,01247,2022-03-28,Part-Time,229197,712,No,no,Approved,3829.02,4909,2,N/A
2195352,01131,10/01/2021,Student,238760,792,No,Y,Approved,1102.86,1671,3,"income verified via Plaid"
2195541,00141,09/02/2022,Student,92530,836,No,FALSE,Approved,2567.88,3057,2,N/A
2196614,01773,12/06/2020,Retired,88835,843,No,No,Approved,4751.04,4949,4,"Missing bank statements."
2197320,00495,"June 06, 2022",Student,248115,590,No,,Approved,999,1665,5,N/A
2197597,00013,10-22-2022,Student,191700000,826,No,No,Denied,2097,3495,5,N/A
2200237,00541,"September 05, 2024",Part-Time,137002,706,No,,"Under Review",3028.2,5047,5,"Applicant follow-up needed"
2203033,01165,20/09/2022,Unemployed,127692,699,No,no,Denied,855.36,891,5,
2204089,00579,"December 13, 2024",Part-Time,225942,686,No,1,Pending,4918.2,5855,1,"Missing bank statements."
2204424,00081,02/02/2023,Part-Time,223074,563,No,no,pending,3061.44,3189,1,
2204979,01347,01/06/2022,Retired,221228,555,No,No,Approved,676.2,805,1,n/a
2205549,00850,09/14/2024,Contract,59394,796,No,false,Approved,2370.42,3039,4,N/A
2208023,00196,"January 05, 2024",Contract,127673,574,Yes,Y,approved,7880.64,8209,1,"Applicant follow-up needed"
2210091,01439,2022-08-05,Retired,51344,705,No,false,Approved,2698.8,3460,3,"income verified via Plaid"
2211018,00352,02/14/2023,Full-Time,157718,N/A,No,true,Withdrawn,2278.08,2373,1,"Applicant provided pay stubs."
2211934,01515,01/09/2024,Part-Time,199073,672,No,Yes,Pending,1101.54,1669,4,"Renewal case."
2212040,00378,2024-11-16,Unemployed,145295,714,No,1,"Under Review",1826.88,1903,3,"income verified via Plaid"
2216292,00257,"May 23, 2021",Part-Time,163763,698,No,yes,Approved,2525.4,4209,2,
2216834,01747,04/08/2021,Self-Employed,91332,748,No,1,Approved,4595.76,5892,4,"Applicant provided pay stubs."
2218445,01126,12/08/2023,Part-Time,188392,803,No,No,Approved,3109.44,3239,1,
2221269,00355,"July 24, 2020",Self-Employed,186455,734,No,No,Pending,7762.56,8086,4,
2223241,00538,"April 21, 2021",Student,235156,675,Yes,Yes,Denied,2690.22,3449,5,
2224050,00490,17/05/2023,Student,55499,835,No,TRUE,Approved,5639.04,5874,1,"Applicant follow-up needed"
2225622,01419,2020-01-26,Retired,200200000,784,Yes,N,Approved,3387.84,0,5,"Co-signer pending review."
2226205,01694,"March 12, 2022",Self-Employed,109250,632,Yes,,Denied,1795.56,2302,5,N/A
2226989,00763,10/30/2024,Full-Time,230024,725,No,true,Denied,6011.46,7707,4,
2231125,00711,02/15/2024,Part-Time,150418,693,No,false,Approved,655.38,993,5,"Missing bank statements."
2233437,01214,2020-06-28,Student,234692,585,No,,Denied,558.36,846,4,"income verified via Plaid"
2234047,00972,11-29-2022,Full-Time,223595,750,No,0,Approved,1786.62,2707,1,
2234605,00840,15/12/2020,Self-Employed,81310,,No,No,Approved,1668.6,2781,2,"Applicant follow-up needed"
2238620,01152,01/11/2021,Contract,104930,729,No,Y,Approved,5432.64,5659,5,.
2238747,00941,02-09-2021,Self-Employed,101558,722,No,TRUE,Denied,1715.4,2859,5,"Applicant provided pay stubs."
2240749,00906,24/04/2023,Part-Time,203296,707,No,0,Approved,5464.32,5692,3,"Flagged for manual review."
2242399,01191,"August 31, 2020",Unemployed,169733,661,No,,Approved,1053.36,1254,1,"Applicant follow-up needed"
2243149,00524,06-08-2024,Student,119255,796,No,N,Pending,3024.84,3601,4,"Co-signer pending review."
2249257,00990,01/17/2020,Contract,22334,772,No,,Approved,1671.78,2533,1,"Co-signer pending review."
2251683,00836,07/08/2021,Retired,169220,807,No,Yes,Denied,2920.5,4425,4,"docs expired"
2253400,00242,21/01/2022,Unemployed,121035,760,No,1,Denied,2370.24,2469,4,"Applicant follow-up needed"
2253657,01457,"September 29, 2020",Contract,60473,618,No,N,Approved,5361.18,8123,5,"Co-signer pending review."
2253823,01048,03/17/2021,Student,306924,751,No,false,Approved,4804.8,8008,3,
2255628,01121,2020-05-27,Self-Employed,301679,789.0,No,N,Approved,1173.6,1956,2,
2255846,00566,09-11-2023,Part-Time,58460,847,No,FALSE,"Under Review",1268.4,1510,3,
2256928,01697,03/03/2021,Part-Time,154207,726,Yes,0,Approved,1329.9,1705,1,
2257559,00226,06/17/2024,Student,156322,847,No,1,Withdrawn,1483.2,1545,2,"Referred by agent."
2257789,01481,"June 22, 2023",Contract,222671,759,No,No,Denied,1250.76,1489,5,"income verified via Plaid"
2259184,01744,"April 22, 2021",Student,222010,748,No,TRUE,Denied,7486.08,7798,1,"Missing bank statements."
2260956,00596,05-30-2024,Full-Time,64382,352,No,false,Denied,3513.6,3660,4,"Applicant provided pay stubs."
2263502,01284,10-26-2023,Full-Time,38443,742,No,true,Approved,3352.8,5588,3,n/a
2264033,01205,06/05/2022,Retired,82369,724,No,FALSE,Approved,2829,4715,5,"Missing bank statements."
2267963,00803,,Unemployed,84781,625,No,yes,Approved,6559.8,8410,5,N/A
2269278,01214,"April 25, 2022",Unemployed,108300000,818,No,FALSE,Pending,659.88,846,4,"docs expired"
2269998,01212,12/20/2024,Contract,37544,324,No,,Denied,952.38,1443,1,"Referred by agent."
2272104,00633,"November 08, 2022",Unemployed,123638,822,No,FALSE,Approved,3639.48,4666,1,"Applicant follow-up needed"
2272337,00716,2023-10-29,Retired,23913,789,No,false,Withdrawn,2260.44,2898,2,"docs expired"
2273839,00774,07-06-2024,Unemployed,90983,771,No,0,Pending,2363.4,3939,5,"Referred by agent."
2274431,01067,05/14/2022,Student,170828,590,No,FALSE,Approved,2258.88,2896,5,"income verified via Plaid"
2278602,00231,12/18/2020,Full-Time,139735,783,No,no,Approved,4812.06,7291,2,.
2279947,01128,"January 09, 2021",Full-Time,26021,712,No,0,Approved,5713.92,5952,5,"income verified via Plaid"
2282089,00152,"October 25, 2021",Retired,38982,382,No,FALSE,"Under Review",1563.54,2369,4,
2284538,01502,2020-09-01,Unemployed,234910,,No,,Approved,2289.3,2935,3,"Referred by agent."
2287015,00465,,Self-Employed,46939,744,No,0,Approved,1817.28,1893,4,"Renewal case."
2288399,01672,24/12/2020,Self-Employed,44977,567,Yes,1,Denied,1880.4,3134,3,"Co-signer pending review."
2289416,01637,28/07/2023,PT,129345,786,No,no,Approved,2810.4,4684,3,"docs expired"
2290008,01654,"May 30, 2023",Unemployed,202485,695,No,,Denied,2903.04,3456,3,n/a
2291905,01653,2022-04-03,Student,206191,762,Yes,yes,Approved,1443.96,1719,4,"Renewal case."
2292661,01586,"January 03, 2022",Unemployed,140910,710,No,false,Approved,3695.34,0,1,"Flagged for manual review."
2293660,01798,06/17/2021,Contract,177906,,No,yes,Denied,4156.8,6928,2,"Renewal case."
